,userId,movieId,rating,timestamp
57021,412,296,3.0,993088001
57022,412,318,2.0,993087893
57023,412,337,2.0,993088545
57024,412,339,4.0,993089721
57025,412,342,3.0,993090153
57026,412,344,3.0,993089460
57027,412,360,3.0,993091678
57028,412,361,3.0,993088385
57029,412,364,4.0,993088420
57030,412,367,4.0,993089642
57031,412,370,3.0,993091164
57032,412,377,3.0,993088492
57033,412,420,3.0,993091692
57229,413,6,5.0,850890598
57230,413,7,5.0,850890598
57231,413,17,3.0,850890557
57232,413,25,4.0,850890557
57233,413,52,3.0,850890657
57234,413,62,4.0,850890557
57235,413,95,4.0,850890557
57236,413,112,3.0,850890598
57237,413,141,3.0,850890557
57238,413,494,3.0,850890598
57251,414,21,4.0,1039390453
57252,414,24,2.0,1039390286
57253,414,28,4.0,1039390382
57254,414,46,2.0,1039390453
57255,414,288,2.0,1039390286
57256,414,346,3.0,1039388921
57257,414,380,2.0,1039390571
57258,414,439,1.0,1039390474
57332,415,10,4.0,848984824
57333,415,34,4.0,848984886
57334,415,50,5.0,848984934
57335,415,110,5.0,848984824
57336,415,150,3.0,848984676
57337,415,161,4.0,848984824
57338,415,165,3.0,848984732
57339,415,185,4.0,848984824
57340,415,208,3.0,848984824
57341,415,292,5.0,848984796
57342,415,296,3.0,848984676
57343,415,316,5.0,848984762
57344,415,329,4.0,848984796
57345,415,349,5.0,848984762
57346,415,356,3.0,848984762
57347,415,380,5.0,848984676
57348,415,434,3.0,848984796
57349,415,454,5.0,848984934
57350,415,457,5.0,848984732
57351,415,480,5.0,848984796
57358,416,3,4.0,841447146
57359,416,7,4.0,841447107
57360,416,10,4.0,841446669
57361,416,11,4.0,841446809
57362,416,19,3.0,841446722
57363,416,20,3.0,841447146
57364,416,22,4.0,841446959
57365,416,32,3.0,841446767
57366,416,39,3.0,841446748
57367,416,62,5.0,841446890
57368,416,74,3.0,841447506
57369,416,86,3.0,841447389
57370,416,88,3.0,841447506
57371,416,104,3.0,841447169
57372,416,122,3.0,841447089
57373,416,140,3.0,841447673
57374,416,150,3.0,841446597
57375,416,153,3.0,841446622
57376,416,158,2.0,841447812
57377,416,161,4.0,841446655
57378,416,165,4.0,841446621
57379,416,168,4.0,841446877
57380,416,186,3.0,841446839
57381,416,193,1.0,841446909
57382,416,195,4.0,841447132
57383,416,208,2.0,841446669
57384,416,215,3.0,841447436
57385,416,216,4.0,841447036
57386,416,217,2.0,841447489
57387,416,225,4.0,841446722
57388,416,231,3.0,841446638
57389,416,235,4.0,841446852
57390,416,236,3.0,841447796
57391,416,237,4.0,841446940
57392,416,246,5.0,841447474
57393,416,248,3.0,841447075
57394,416,253,3.0,841446669
57395,416,273,3.0,841446940
57396,416,282,3.0,841446809
57397,416,288,3.0,841446684
57398,416,296,3.0,841446598
57399,416,300,3.0,841446703
57400,416,315,2.0,841446809
57401,416,329,3.0,841446655
57402,416,333,4.0,841446890
57403,416,344,4.0,841446622
57404,416,349,4.0,841446621
57405,416,353,3.0,841446877
57406,416,355,2.0,841446928
57407,416,356,4.0,841446669
57408,416,358,2.0,841447315
57409,416,364,3.0,841446703
57410,416,367,3.0,841446722
57411,416,368,3.0,841446909
57412,416,370,3.0,841446940
57413,416,376,3.0,841447006
57414,416,377,3.0,841446722
57415,416,380,3.0,841446598
57416,416,381,4.0,841447018
57417,416,382,3.0,841447124
57418,416,419,3.0,841447075
57419,416,420,3.0,841446733
57420,416,432,3.0,841446794
57421,416,433,3.0,841447466
57422,416,434,3.0,841446655
57423,416,435,3.0,841446767
57424,416,437,3.0,841447169
57425,416,440,3.0,841446795
57426,416,442,3.0,841446821
57427,416,445,1.0,841447518
57428,416,450,4.0,841447307
57429,416,454,3.0,841446684
57430,416,457,4.0,841446638
57431,416,466,3.0,841446959
57432,416,474,5.0,841446839
57433,416,480,3.0,841446684
57434,416,481,3.0,841447200
57435,416,489,1.0,841447183
57465,417,1,3.5,1112585993
57466,417,104,2.5,1112466691
57467,417,110,5.0,1112585177
57468,417,158,0.5,1112466844
57469,417,161,3.5,1112672392
57470,417,165,3.0,1112747157
57471,417,260,4.0,1112672233
57472,417,261,3.5,1112672396
57473,417,349,4.0,1112747042
57474,417,356,4.0,1112585205
57475,417,457,4.0,1112586264
57604,418,1,3.5,1132180691
57605,418,2,2.0,1132178551
57606,418,10,2.5,1132178305
57607,418,47,3.5,1132178233
57608,418,48,3.0,1132180974
57609,418,95,3.5,1132178363
57610,418,150,4.0,1132178166
57611,418,153,2.0,1132178218
57612,418,158,4.0,1132176938
57613,418,339,4.5,1132178340
57614,418,344,2.5,1132698132
57615,418,350,3.5,1132178607
57616,418,356,4.5,1132178150
57617,418,357,3.5,1132178296
57618,418,364,4.5,1135358410
57619,418,367,3.0,1132178265
57620,418,377,3.0,1132178203
57621,418,380,4.0,1132178172
57622,418,434,3.5,1132178314
57623,418,442,3.0,1132178601
57624,418,480,5.0,1132178153
57772,419,1,4.5,1110049948
57773,419,21,3.5,1110050033
57774,419,34,4.0,1110049997
57775,419,50,4.0,1110050211
57776,419,105,3.5,1110049610
57777,419,342,4.5,1110049577
57822,420,32,4.0,892821557
57823,420,107,4.0,892822150
57824,420,126,3.0,892823079
57825,420,144,4.0,892822057
57826,420,181,1.0,892823124
57827,420,249,2.0,892824744
57828,420,342,5.0,892821852
57829,420,355,3.0,892823100
57830,420,362,5.0,892822813
57831,420,480,2.0,892822895
57832,420,497,4.0,892821791
57920,421,1,2.0,835170129
57921,421,11,5.0,835170327
57922,421,34,3.0,835170160
57923,421,39,3.0,835170225
57924,421,110,5.0,835170129
57925,421,150,4.0,835169969
57926,421,151,4.0,835170327
57927,421,158,3.0,835170469
57928,421,160,1.0,835170225
57929,421,165,2.0,835170005
57930,421,168,3.0,835170548
57931,421,173,1.0,835170259
57932,421,186,3.0,835170356
57933,421,236,3.0,835170289
57934,421,252,2.0,835170328
57935,421,253,2.0,835170100
57936,421,261,3.0,835170381
57937,421,265,2.0,835170469
57938,421,266,3.0,835170191
57939,421,292,3.0,835170070
57940,421,293,1.0,835170356
57941,421,300,3.0,835170129
57942,421,315,1.0,835170259
57943,421,316,5.0,835170037
57944,421,317,2.0,835170160
57945,421,318,5.0,835170037
57946,421,337,4.0,835170289
57947,421,339,3.0,835170070
57948,421,344,1.0,835170005
57949,421,349,5.0,835170004
57950,421,350,4.0,835170469
57951,421,356,4.0,835170289
57952,421,364,3.0,835170225
57953,421,377,4.0,835170548
57954,421,380,3.0,835169969
57955,421,410,2.0,835170129
57956,421,432,2.0,835170259
57957,421,434,2.0,835170070
57958,421,440,3.0,835170356
57959,421,454,4.0,835170225
57960,421,457,4.0,835170100
57961,421,480,1.0,835170327
57967,422,1,5.0,980859727
57968,422,25,5.0,980859792
57969,422,34,4.0,980859748
57970,422,36,5.0,980859727
57971,422,39,4.0,980860120
57972,422,62,3.0,980860203
57973,422,70,3.0,980860306
57974,422,163,4.0,980860614
57975,422,296,5.0,980859486
57976,422,300,4.0,980860098
57977,422,314,5.0,980860034
57978,422,318,5.0,980859511
57979,422,356,4.0,980859825
57980,422,377,4.0,980860586
57981,422,480,3.0,980859968
58052,423,16,3.5,1353700733
58053,423,32,4.5,1353702469
58054,423,52,3.5,1353700719
58055,423,88,3.0,1354045120
58056,423,110,3.5,1353690717
58057,423,111,5.0,1353690587
58058,423,112,4.0,1354044911
58059,423,153,2.0,1354570794
58060,423,165,2.5,1353700439
58061,423,180,3.5,1353700713
58062,423,208,1.5,1356120878
58063,423,216,1.0,1353690007
58064,423,223,4.0,1354044791
58065,423,247,5.0,1366745345
58066,423,293,3.0,1353690982
58067,423,296,4.5,1353690522
58068,423,318,4.0,1353690380
58069,423,344,1.5,1353700421
58070,423,356,2.5,1353690977
58071,423,380,2.5,1354570781
58072,423,431,4.0,1353689965
58073,423,441,4.0,1356120997
58399,424,39,3.5,1088826826
58400,424,348,3.0,1088826578
58401,424,475,4.5,1088826626
58429,425,1,4.5,1112383737
58430,425,3,0.5,1112383600
58431,425,50,4.0,1112383800
58432,425,104,3.0,1112383604
58433,425,260,3.5,1112383838
58434,425,266,4.0,1112383542
58435,425,293,3.5,1112537739
58436,425,318,3.0,1112383732
58437,425,368,4.0,1112383561
58438,425,442,1.5,1112383529
58484,426,1,3.0,1312723226
58485,426,2,3.0,1310374386
58486,426,32,2.0,1310376031
58487,426,47,4.0,1313019611
58488,426,150,4.5,1310374587
58489,426,173,2.0,1310374525
58490,426,293,4.5,1215237478
58491,426,318,3.0,1310375718
58492,426,356,4.5,1310374614
58493,426,364,2.0,1214634821
58494,426,367,2.5,1214634250
58495,426,377,3.0,1310374227
58738,427,246,5.0,1250895460
59032,428,1,5.0,1304131910
59033,428,2,3.0,1304136764
59034,428,10,2.5,1304136575
59035,428,16,5.0,1304142362
59036,428,34,3.0,1304132685
59037,428,50,4.5,1304131941
59038,428,60,2.0,1304131480
59039,428,111,5.0,1304136728
59040,428,153,1.5,1304133635
59041,428,223,4.5,1304136337
59042,428,231,4.0,1304136299
59043,428,256,2.0,1304130936
59044,428,260,5.0,1304131901
59045,428,296,5.0,1304131855
59046,428,329,2.5,1304136644
59047,428,344,3.5,1304136498
59048,428,356,3.5,1304133595
59049,428,357,2.0,1304136654
59050,428,364,5.0,1304133938
59051,428,413,0.5,1304131497
59052,428,480,3.0,1304136474
59198,429,123,4.0,1238950945
59225,430,1,4.0,1172908978
59226,430,3,1.5,1111488810
59227,430,6,4.0,1111489263
59228,430,10,3.5,1172908696
59229,430,19,2.0,1111488716
59230,430,21,5.0,1172909126
59231,430,25,4.5,1111579872
59232,430,29,5.0,1111579350
59233,430,32,5.0,1111489823
59234,430,34,3.5,1172909176
59235,430,47,5.0,1111489134
59236,430,50,5.0,1111489279
59237,430,69,4.0,1111489768
59238,430,104,2.0,1111488812
59239,430,110,4.0,1172908379
59240,430,141,4.0,1172909136
59241,430,147,4.5,1111579932
59242,430,150,4.0,1172908407
59243,430,153,1.0,1172908800
59244,430,185,3.5,1172909057
59245,430,223,2.5,1111489336
59246,430,231,5.0,1172908653
59247,430,235,5.0,1111488794
59248,430,253,5.0,1172908857
59249,430,260,3.5,1111489126
59250,430,292,5.0,1172908834
59251,430,293,5.0,1111489235
59252,430,296,4.5,1170411259
59253,430,316,4.0,1172908366
59254,430,318,5.0,1111489121
59255,430,337,4.5,1111579448
59256,430,344,4.0,1172908141
59257,430,349,4.5,1172908489
59258,430,356,4.5,1172908444
59259,430,357,4.0,1172909132
59260,430,364,5.0,1172908572
59261,430,367,4.0,1172908988
59262,430,368,2.5,1111488758
59263,430,380,5.0,1172908481
59264,430,442,0.5,1111488735
59265,430,454,3.0,1172909002
59266,430,457,5.0,1172908134
59267,430,480,4.0,1172908639
59268,430,494,1.0,1111488801
59269,430,497,1.5,1111488818
59530,431,1,4.5,1165547529
59531,431,5,4.5,1140455425
59532,431,17,5.0,1165548246
59533,431,41,5.0,1165548141
59534,431,47,5.0,1165547618
59535,431,50,5.0,1165546804
59536,431,110,5.0,1165547659
59537,431,150,4.0,1165548458
59538,431,186,2.5,1140455413
59539,431,215,5.0,1165548709
59540,431,223,5.0,1165548086
59541,431,236,3.0,1140455391
59542,431,246,4.0,1140455356
59543,431,247,4.0,1165548015
59544,431,260,5.0,1140454401
59545,431,318,5.0,1140454304
59546,431,337,5.0,1140455213
59547,431,350,3.0,1140455297
59548,431,356,4.5,1165548284
59549,431,357,2.0,1140455245
59550,431,377,2.0,1140454871
59551,431,420,3.0,1136308742
59552,431,432,3.0,1136308770
59553,431,457,4.5,1165546446
59554,431,497,5.0,1165548800
59798,432,1,5.0,1271227588
59799,432,32,5.0,1138382928
59800,432,47,5.0,1138382869
59801,432,50,5.0,1138382864
59802,432,145,4.0,1138381599
59803,432,150,4.5,1271227581
59804,432,293,5.0,1138382256
59805,432,296,5.0,1138382014
59806,432,318,5.0,1271227572
59807,432,356,4.0,1271227565
59860,433,1,4.5,1417930541
59861,433,6,5.0,1417930660
59862,433,11,1.5,1417930769
59863,433,16,4.5,1417930766
59864,433,19,2.5,1417930709
59865,433,32,4.0,1417930548
59866,433,36,3.0,1417930691
59867,433,47,5.0,1417930576
59868,433,50,3.5,1417930567
59869,433,104,3.0,1417930773
59870,433,111,5.0,1417930670
59871,433,173,1.0,1417930885
59872,433,231,4.5,1417930586
59873,433,235,4.5,1417930826
59874,433,260,4.0,1417929790
59875,433,293,3.5,1417930666
59876,433,296,5.0,1417930528
59877,433,300,4.0,1417930730
59878,433,318,4.0,1417929784
59879,433,337,3.0,1417930808
59880,433,356,4.0,1417930530
59881,433,380,3.5,1417930564
59882,433,442,1.5,1417930771
60058,434,1,4.0,886372746
60059,434,6,4.0,886373053
60060,434,17,5.0,886372794
60061,434,25,5.0,886372794
60062,434,28,4.0,886374463
60063,434,32,4.0,886372696
60064,434,34,4.0,886374222
60065,434,36,5.0,886372696
60066,434,50,5.0,886374081
60067,434,52,4.0,886373239
60068,434,58,5.0,886372899
60069,434,74,2.0,886373792
60070,434,78,4.0,886373239
60071,434,79,1.0,886373553
60072,434,85,4.0,886373101
60073,434,94,3.0,886373388
60074,434,95,3.0,886373186
60075,434,100,3.0,886373835
60076,434,101,5.0,886373634
60077,434,103,3.0,886373489
60078,434,107,2.0,886373716
60079,434,111,4.0,886376254
60080,434,141,1.0,886372899
60081,434,150,3.0,886374328
60082,434,156,2.0,886373442
60083,434,162,4.0,886374286
60084,434,176,4.0,886374286
60085,434,194,4.0,886375700
60086,434,213,4.0,886375433
60087,434,229,4.0,886375642
60088,434,246,4.0,886374516
60089,434,260,2.0,886374845
60090,434,272,4.0,886376510
60091,434,280,4.0,886376510
60092,434,281,5.0,886375700
60093,434,296,5.0,886376002
60094,434,299,1.0,886374081
60095,434,300,5.0,886374463
60096,434,318,4.0,886374328
60097,434,348,4.0,886376348
60098,434,356,2.0,886376312
60099,434,412,4.0,886376570
60100,434,428,4.0,886374564
60101,434,431,4.0,886376444
60102,434,457,5.0,886374515
60103,434,469,2.0,886376180
60104,434,475,5.0,886375478
60105,434,494,3.0,886372696
60106,434,497,4.0,886376394
60250,435,32,5.0,891508567
60251,435,260,5.0,891508282
60273,436,58,4.0,941458109
60274,436,111,4.0,941457768
60275,436,334,4.0,941458348
60335,437,1,4.0,831693610
60336,437,48,3.0,831691596
60337,437,150,5.0,831691372
60338,437,163,3.0,831691989
60339,437,208,1.0,831691477
60340,437,232,5.0,831692018
60341,437,239,2.0,831693584
60342,437,246,4.0,831691596
60343,437,296,5.0,831691373
60344,437,329,3.0,831691462
60345,437,362,3.0,831692363
60346,437,364,5.0,831692485
60347,437,380,4.0,831691373
60348,437,440,3.0,831692227
60349,437,457,4.0,831692127
60359,438,50,5.0,1472550855
60360,438,296,5.0,1472550892
60361,438,318,5.0,1472550853
60379,439,34,1.0,1041114896
60380,439,39,4.0,1041114896
60381,439,45,4.0,1041114934
60382,439,125,3.0,1041114960
60383,439,185,3.0,1041114690
60384,439,187,2.0,1041115023
60385,439,196,3.0,1041114546
60386,439,198,4.0,1041114491
60387,439,223,4.0,1041114960
60388,439,235,4.0,1041114934
60389,439,260,2.0,1041114200
60390,439,316,4.0,1041114590
60391,439,318,3.0,1041113319
60392,439,327,3.0,1041114645
60393,439,435,1.0,1041114690
60394,439,440,2.0,1041115036
60395,439,442,3.0,1041114526
60396,439,465,3.0,1041113409
60397,439,480,3.0,1041114242
60639,440,1,4.0,835337057
60640,440,2,4.0,835337237
60641,440,32,3.0,835337099
60642,440,47,4.0,835337079
60643,440,50,4.0,835337099
60644,440,110,5.0,835337057
60645,440,150,5.0,835336935
60646,440,165,4.0,835336972
60647,440,225,1.0,835337079
60648,440,273,3.0,835337370
60649,440,288,3.0,835337057
60650,440,293,5.0,835337237
60651,440,296,3.0,835336936
60652,440,316,4.0,835336996
60653,440,318,5.0,835336996
60654,440,344,1.0,835336972
60655,440,353,3.0,835337417
60656,440,356,4.0,835337200
60657,440,364,5.0,835337121
60658,440,367,3.0,835337181
60659,440,370,4.0,835337586
60660,440,374,3.0,835337795
60661,440,377,4.0,835337294
60662,440,380,4.0,835336937
60663,440,442,2.0,835337309
60664,440,466,4.0,835337608
60665,440,471,3.0,835337519
60666,440,474,4.0,835337447
60667,440,480,5.0,835337216
60668,440,485,4.0,835337573
60669,440,491,5.0,835337598
60679,441,58,5.0,1079561308
60680,441,59,5.0,1048091888
60681,441,80,4.5,1055274300
60682,441,94,4.5,1078145577
60683,441,110,3.0,1078145992
60684,441,150,3.5,1078145987
60685,441,156,4.0,1048092031
60686,441,164,4.5,1079562066
60687,441,194,4.5,1053624079
60688,441,213,5.0,1048091840
60689,441,223,4.5,1079561932
60690,441,260,5.0,1078145785
60691,441,296,4.5,1078145955
60692,441,318,3.5,1078146006
60693,441,345,4.5,1079561964
60694,441,356,3.5,1078145967
60695,441,457,3.5,1078145974
60696,441,475,4.5,1055273872
60799,442,1,4.0,1227920032
60800,442,2,4.0,1227969149
60801,442,3,4.5,1227969381
60802,442,16,4.5,1227969295
60803,442,25,1.0,1227921695
60804,442,34,3.5,1227920128
60805,442,36,4.5,1227969086
60806,442,47,4.5,1227920086
60807,442,65,1.0,1227917301
60808,442,95,1.0,1227969045
60809,442,104,4.5,1227969247
60810,442,110,4.5,1227918685
60811,442,141,4.5,1227969028
60812,442,150,4.0,1227918270
60813,442,153,4.0,1227968858
60814,442,161,4.5,1227969017
60815,442,208,2.5,1227968959
60816,442,231,4.5,1227921550
60817,442,260,5.0,1227919947
60818,442,266,4.5,1227969287
60819,442,288,4.5,1227969060
60820,442,296,4.5,1227919572
60821,442,318,4.5,1227917878
60822,442,344,4.0,1227968833
60823,442,349,4.5,1227968875
60824,442,356,5.0,1227918415
60825,442,364,4.5,1227967474
60826,442,367,4.5,1227968910
60827,442,377,4.0,1227920068
60828,442,380,4.0,1227921487
60829,442,381,4.0,1227917252
60830,442,454,4.5,1227968982
60831,442,457,4.5,1227920023
60832,442,474,4.0,1227969200
60833,442,480,4.5,1227919841
60834,442,481,4.0,1227917247
60835,442,491,3.5,1227917217
61024,443,260,4.5,1427775169
61025,443,293,5.0,1427775376
61026,443,318,5.0,1427775162
61027,443,356,4.5,1427775397
61084,445,296,4.5,1360005902
61085,445,318,5.0,1360005921
61086,445,356,5.0,1360005908
61087,445,480,3.5,1360005917
61104,446,318,5.0,1436621001
61129,447,1,3.0,832492847
61130,447,2,3.0,832493108
61131,447,6,3.0,832493230
61132,447,10,3.0,832492847
61133,447,11,3.0,832493040
61134,447,17,3.0,832493040
61135,447,19,3.0,832492963
61136,447,21,3.0,832492911
61137,447,25,4.0,832493175
61138,447,34,3.0,832492936
61139,447,36,4.0,832493175
61140,447,39,3.0,832492963
61141,447,48,3.0,832493175
61142,447,60,3.0,832493413
61143,447,62,5.0,832493132
61144,447,105,4.0,832493108
61145,447,110,5.0,832492911
61146,447,111,3.0,832492988
61147,447,141,4.0,832493063
61148,447,150,4.0,832492563
61149,447,151,3.0,832493012
61150,447,153,3.0,832492610
61151,447,158,3.0,832493085
61152,447,160,3.0,832492963
61153,447,161,4.0,832492847
61154,447,165,3.0,832492610
61155,447,168,3.0,832493085
61156,447,172,2.0,832493085
61157,447,173,2.0,832493012
61158,447,185,3.0,832492879
61159,447,186,3.0,832493063
61160,447,208,4.0,832492879
61161,447,216,1.0,832493335
61162,447,218,3.0,832493257
61163,447,222,3.0,832493280
61164,447,224,3.0,832493108
61165,447,225,3.0,832492911
61166,447,231,3.0,832492644
61167,447,234,1.0,832493335
61168,447,235,2.0,832493063
61169,447,236,3.0,832493012
61170,447,237,3.0,832493206
61171,447,246,2.0,832493207
61172,447,253,2.0,832492879
61173,447,256,3.0,832493108
61174,447,261,3.0,832493063
61175,447,265,3.0,832493063
61176,447,266,3.0,832492936
61177,447,272,3.0,832493206
61178,447,276,2.0,832493207
61179,447,277,3.0,832493230
61180,447,282,4.0,832492988
61181,447,288,2.0,832492911
61182,447,293,3.0,832493085
61183,447,296,3.0,832492563
61184,447,300,3.0,832492879
61185,447,315,3.0,832492988
61186,447,317,3.0,832492936
61187,447,318,4.0,832492644
61188,447,329,3.0,832492644
61189,447,333,3.0,832493108
61190,447,337,3.0,832493012
61191,447,339,3.0,832492847
61192,447,342,3.0,832493335
61193,447,344,3.0,832492610
61194,447,348,3.0,832493230
61195,447,349,3.0,832492610
61196,447,364,3.0,832493335
61197,447,380,4.0,832492563
61198,447,381,3.0,832493280
61199,447,410,3.0,832492911
61200,447,413,1.0,832493411
61201,447,420,2.0,832492963
61202,447,432,2.0,832492988
61203,447,434,3.0,832492847
61204,447,435,3.0,832492988
61205,447,454,4.0,832493411
61206,447,457,3.0,832493132
61207,447,477,2.0,832493451
61216,448,1,3.0,1444761397
61217,448,260,5.0,1444761426
61218,448,356,3.0,1444761400
61219,448,480,5.0,1444761389
61236,449,32,4.0,836927059
61237,449,47,4.0,836907547
61238,449,62,4.0,836927059
61239,449,150,4.0,836908387
61240,449,185,4.0,836907480
61241,449,225,4.0,836907601
61242,449,296,5.0,836908387
61243,449,300,5.0,836907544
61244,449,317,3.0,836907776
61245,449,318,5.0,836907434
61246,449,344,3.0,836907384
61247,449,349,4.0,836907384
61248,449,356,5.0,836907604
61249,449,364,4.0,836907783
61250,449,380,4.0,836908387
61251,449,434,3.0,836907459
61252,449,454,5.0,836907600
61253,449,457,5.0,836907459
61254,449,480,4.0,836907787
61260,450,29,4.5,1449354100
61261,450,47,5.0,1449349727
61262,450,50,5.0,1449349256
61263,450,111,5.0,1449354173
61264,450,296,5.0,1449349600
61265,450,318,4.0,1449349252
61380,451,52,4.0,979330046
61381,451,206,4.0,980447536
61382,451,223,1.0,979516730
61383,451,246,5.0,980447386
61384,451,260,4.0,979330104
61432,452,1,3.5,1133735252
61433,452,3,1.0,976423199
61434,452,5,3.0,976422557
61435,452,6,4.0,976423753
61436,452,7,3.0,976422719
61437,452,11,4.0,976419907
61438,452,14,5.0,976420715
61439,452,16,4.0,976420133
61440,452,17,4.0,976419438
61441,452,18,3.0,976423954
61442,452,19,1.0,976427428
61443,452,22,3.0,976424048
61444,452,24,2.0,976420743
61445,452,27,3.0,976421239
61446,452,29,4.0,976424683
61447,452,31,2.5,1077114665
61448,452,34,4.0,1067732233
61449,452,36,5.0,976419552
61450,452,39,3.0,976421630
61451,452,43,4.0,976425795
61452,452,45,3.0,976419946
61453,452,47,2.5,1151810489
61454,452,52,3.0,976421944
61455,452,57,3.0,976421122
61456,452,62,3.0,976420061
61457,452,74,2.0,1016590266
61458,452,79,1.0,976421101
61459,452,86,3.0,976420610
61460,452,89,3.0,976424143
61461,452,94,4.0,976420414
61462,452,100,3.0,976420764
61463,452,104,1.0,976421834
61464,452,105,1.0,976420744
61465,452,110,4.0,976425416
61466,452,111,4.0,1002941559
61467,452,113,3.0,976421014
61468,452,119,3.0,976423036
61469,452,144,3.0,976422042
61470,452,150,4.0,976419605
61471,452,161,3.0,976423807
61472,452,164,3.0,976423582
61473,452,165,4.0,976424188
61474,452,168,3.0,976420942
61475,452,175,4.0,1015029817
61476,452,186,1.0,976422783
61477,452,193,1.0,976427569
61478,452,195,4.0,976420942
61479,452,203,3.0,976423060
61480,452,207,3.0,976426587
61481,452,208,3.0,976424965
61482,452,222,4.0,976420150
61483,452,223,2.0,1133735707
61484,452,225,2.0,976420569
61485,452,229,4.0,1077114985
61486,452,230,4.0,976420586
61487,452,235,3.0,1133735422
61488,452,236,4.0,976427254
61489,452,237,3.0,976422997
61490,452,247,3.0,976419499
61491,452,249,3.0,976419799
61492,452,252,3.0,976422801
61493,452,260,4.0,976424659
61494,452,261,3.0,976420291
61495,452,265,3.5,1067731704
61496,452,266,3.0,976426708
61497,452,271,2.0,976420886
61498,452,272,3.5,1067732235
61499,452,278,2.0,976422760
61500,452,279,4.0,976419777
61501,452,280,3.0,976420133
61502,452,281,3.0,976419754
61503,452,288,4.0,976424209
61504,452,292,2.0,976420837
61505,452,293,3.0,976423807
61506,452,296,5.0,976425081
61507,452,300,4.0,976419622
61508,452,305,3.0,976423176
61509,452,306,5.0,976425154
61510,452,307,5.0,976419689
61511,452,308,5.0,976419715
61512,452,312,3.0,976423060
61513,452,318,5.0,976419528
61514,452,331,2.0,976421239
61515,452,337,4.0,976419824
61516,452,339,4.0,976422363
61517,452,342,3.0,976422279
61518,452,344,1.0,976422605
61519,452,348,3.5,1133735631
61520,452,349,4.0,976423954
61521,452,350,2.0,976420328
61522,452,351,2.0,976422186
61523,452,356,4.0,976421889
61524,452,357,4.0,976421969
61525,452,360,1.0,976423319
61526,452,361,4.0,976426210
61527,452,371,4.0,976420677
61528,452,375,3.0,976427445
61529,452,376,3.0,976424301
61530,452,377,4.0,976423883
61531,452,380,3.0,976422186
61532,452,381,3.0,976420474
61533,452,388,4.0,976420166
61534,452,412,2.0,976419866
61535,452,413,1.0,1016590228
61536,452,427,1.0,976424583
61537,452,429,1.0,976422697
61538,452,440,4.0,976421741
61539,452,454,2.0,976420414
61540,452,455,3.0,976421139
61541,452,457,4.0,976423694
61542,452,460,2.0,989111285
61543,452,463,2.0,976424451
61544,452,468,3.0,976422605
61545,452,471,3.0,976422396
61546,452,474,4.0,976423780
61547,452,475,5.0,976419844
61548,452,477,2.0,976419659
61549,452,480,5.0,976424739
61550,452,486,2.0,976427011
61551,452,490,3.0,976424071
61552,452,491,3.0,976420715
61553,452,492,2.0,976422231
61554,452,493,3.0,976425924
61555,452,494,3.0,976424164
61556,452,498,3.0,976421216
62772,453,44,4.0,994622468
62773,453,153,5.0,994622468
62774,453,173,3.0,994621919
62775,453,181,2.0,994622648
62776,453,185,5.0,994621902
62777,453,256,3.0,994621948
62778,453,258,4.0,994622032
62779,453,303,4.0,994622486
62780,453,317,3.0,994621552
62781,453,349,5.0,994622258
62782,453,368,5.0,994622258
62783,453,393,3.0,994622561
62784,453,435,3.0,994621902
62785,453,457,5.0,994622160
62786,453,480,3.0,994622184
62858,454,50,5.0,1463382448
62859,454,260,5.0,1463382580
62860,454,293,5.0,1463382581
62861,454,296,5.0,1463382559
62862,454,318,4.0,1463382447
62885,455,1,3.5,1110395566
62886,455,47,4.5,1110395657
62887,455,145,3.0,1110395177
62888,455,165,3.5,1110395626
62889,455,296,4.0,1110395545
62890,455,344,4.5,1110395610
62891,455,356,3.5,1110395574
62892,455,364,3.5,1110395661
62893,455,377,3.5,1110395618
62894,455,457,4.0,1110395550
62895,455,480,5.0,1110395546
62916,456,1,3.5,1432307903
62917,456,260,5.0,1432307935
62918,456,356,4.0,1432307893
62919,456,480,4.5,1432307901
62983,457,1,1.5,1471386200
62984,457,3,1.5,1471385241
62985,457,5,1.0,1471385747
62986,457,6,3.0,1471386884
62987,457,10,2.0,1471385100
62988,457,16,3.5,1471386880
62989,457,18,2.5,1471388600
62990,457,19,1.5,1471387811
62991,457,20,2.5,1471578972
62992,457,31,1.5,1471385561
62993,457,32,3.0,1471384581
62994,457,34,1.0,1471386491
62995,457,39,2.0,1471386519
62996,457,45,3.0,1471383926
62997,457,47,4.5,1471384576
62998,457,50,3.0,1471383313
62999,457,70,3.0,1471383662
63000,457,88,2.5,1471385106
63001,457,97,3.5,1471383765
63002,457,104,3.5,1471384806
63003,457,110,3.0,1471383479
63004,457,111,5.0,1471384449
63005,457,145,2.0,1471385443
63006,457,147,4.0,1471383839
63007,457,153,2.0,1471385581
63008,457,163,3.0,1471386088
63009,457,165,2.5,1471384873
63010,457,175,4.5,1471386974
63011,457,180,3.0,1471387310
63012,457,185,1.5,1471385505
63013,457,204,1.0,1471385757
63014,457,216,4.0,1471386037
63015,457,223,3.5,1471385880
63016,457,231,3.0,1471385154
63017,457,253,3.0,1471384714
63018,457,260,0.5,1471383563
63019,457,288,3.0,1471383679
63020,457,292,2.0,1471387885
63021,457,293,5.0,1471383382
